Tweet,User,User_ID,Geo,HashTag,Date
Santa Rosa CHP Captain Wolfe updates the community on current traffic issues caused by the #KincadeFire at tonight’s press conference. @CHP_GoldenGate Officer Custodio Lopez provides the same information for Spanish speaking community members. @AristotleWolfe #SonomaStrongpic.twitter.com/LH9ZPNwIku,CHPSantaRosa,1902334747,,#KincadeFire #SonomaStrongpic,Tue Oct 29 02:31:40 +0000 2019
New evacuation warnings for Lake County.https://twitter.com/calfirelnu/status/1188984072653045761 …,CHPSantaRosa,1902334747,,,Tue Oct 29 01:10:15 +0000 2019
@CAL_FIREpic.twitter.com/pT7pfjyzV4,CHPSantaRosa,1902334747,,,Mon Oct 28 22:21:28 +0000 2019
WINDSOR AND HEALDSBURG ARE STILL EVACUATED! Do not attempt to drive around the cones! Do not line up at the off-ramp to talk to the officer! We can’t have a line of cars stopped on the freeway.,CHPSantaRosa,1902334747,,,Mon Oct 28 17:49:13 +0000 2019
The freeway is open in both directions but the off-ramps are still closed from Airport Blvd to Dry Creek as those areas are still under mandatory evacuation. #kincadefires,CHPSantaRosa,1902334747,,#kincadefires,Mon Oct 28 15:31:37 +0000 2019
US 101 is open in both directions. Please use caution for potential emergency personal and do not go around traffic cones. They are there for your protection. Stay safe. #SonomaStrong,CHPSantaRosa,1902334747,,#SonomaStrong,Mon Oct 28 14:53:09 +0000 2019
"Due to the uncertain conditions of fire behavior and heavy smoke in the Windsor area, US-101 remains closed from from Airport Blvd to Dry Creek Rd. #KincadeFirepic.twitter.com/G22TCL5gDM",CHPSantaRosa,1902334747,,#KincadeFirepic,Sun Oct 27 21:46:28 +0000 2019
US-101 is closed in the Windsor/Healdsburg area due to poor visibility and fire to the east of Arata Ln. The closure will begin in the northbound direction at Airport Blvd and on the southbound side at Dry Creek. Please avoid the area.,CHPSantaRosa,1902334747,,,Sun Oct 27 17:37:12 +0000 2019
US-101 is open in both directions! Thank you for your patience and drive safe. #KincadeFirepic.twitter.com/tcVv1r3ZzV,CHPSantaRosa,1902334747,,#KincadeFirepic,Sun Oct 27 14:11:21 +0000 2019
We will do everything possible to keep US-101 open but there is a plan in place for tonight into tomorrow morning if a closure becomes necessary.,CHPSantaRosa,1902334747,,,Sat Oct 26 17:42:13 +0000 2019
Healdsburg and Windsor are under mandatory evacuation for the #KincadeFire. We want everyone heading to a safe location by 4pm. This will give us all time to evacuate during daylight hours and before the #PSPS goes into effect. US-101 remains open at this time.,CHPSantaRosa,1902334747,,#KincadeFire #PSPS,Sat Oct 26 17:40:47 +0000 2019
New Evacuation Ordershttps://twitter.com/sonomasheriff/status/1187975543741992960 …,CHPSantaRosa,1902334747,,,Sat Oct 26 06:24:35 +0000 2019
"Update on Roadway Closure locations: Sr-128 @Alexander Valley Rd, Sr-128 @Pine Flat Rd, Geyserville Ave @Canyon Rd, Geyserville Ave @nb US-101 off-ramp (no traffic on Geyserville Ave between)pic.twitter.com/mucWEwPd0Y",CHPSantaRosa,1902334747,,,Thu Oct 24 23:56:07 +0000 2019
The Alexander Valley Rd @Lytton Station Rd closure has been moved to Sr-128 @Alexander Valley Rd.,CHPSantaRosa,1902334747,,,Thu Oct 24 22:29:37 +0000 2019
"Roadway closures remain in effect at Alexander Valley Rd @Lytton Station Rd, SR-128 @Pine Flat Rd, and SR-128 @Railroad Ave. At this time, US-101 remains open as there is no current threat near the freeway.pic.twitter.com/8r7ODP4xaF",CHPSantaRosa,1902334747,,,Thu Oct 24 20:17:46 +0000 2019
Roadway closures at this time: Sr128 @Railroad Ave. Sr-128 @Pine Flat Rd. Geysers Rd at Cloverdale Peak Rd. Healdsburg Ave @Alexander Valley Rd. Lytton Station @Lytton Springs. US-101 is not affected at this time.,CHPSantaRosa,1902334747,,,Thu Oct 24 16:49:40 +0000 2019
http://nixle.us/BDMDS,CHPSantaRosa,1902334747,,,Thu Oct 24 13:35:21 +0000 2019
Rest In Peace Deputy Ismael.https://wp.me/p4hDqw-Ic,CHPSantaRosa,1902334747,,,Thu Oct 24 04:41:00 +0000 2019
Trunk or Treat! Great turnout for this inaugural event. Happy to say more people showed up than we ever imagined. Happy to see all the smiling faces! #srtrunkortreat @santarosapolice @sonomasheriff #chp #halloween #sonomacountypic.twitter.com/ARq9GUFQj6,CHPSantaRosa,1902334747,,#srtrunkortreat #chp #halloween #sonomacountypic,Thu Oct 24 01:52:46 +0000 2019
Estimated time of roadway opening is 3pm.,CHPSantaRosa,1902334747,,,Wed Oct 23 20:25:08 +0000 2019
"Please remember if intersection lights are out or flashing red, treat them as a stop sign.https://twitter.com/CountyofSonoma/status/1187099777177214976 …",CHPSantaRosa,1902334747,,,Wed Oct 23 20:17:05 +0000 2019
Truck is clear. County Roads starting repair work. Roadway likely closed a few more hours. @SoCo_TPW @CountyofSonomapic.twitter.com/1Wg74hK7ZO,CHPSantaRosa,1902334747,,,Wed Oct 23 16:21:42 +0000 2019
Heavy duty tow operators on scene. Roadway still closed.pic.twitter.com/CGcYpnykrD,CHPSantaRosa,1902334747,,,Wed Oct 23 15:52:49 +0000 2019
The N. Laughlin Bridge is completely blocked. Please take an alternate route. Will advise as soon as we have an update.pic.twitter.com/pNiwXNoKgb,CHPSantaRosa,1902334747,,,Wed Oct 23 14:33:52 +0000 2019
