Tweet,User,User_ID,Geo,HashTag,Date
"While PG&E is in the process of restoring power within the region, highway traffic signals remain out in Butte, El Dorado, Nevada, Placer and Yolo counties. Please continue to use caution when approaching intersections.https://twitter.com/PGE4Me/status/1189573944757702665 …",CaltransDist3,509080304,,,Wed Oct 30 17:37:47 +0000 2019
"It was ground water, which regularly collects in that area.",CaltransDist3,509080304,,,Wed Oct 30 15:57:15 +0000 2019
Tree work on Highway 20 in downtown Colusa has been completed.https://twitter.com/CaltransDist3/status/1189298267403804677 …,CaltransDist3,509080304,,,Tue Oct 29 23:08:22 +0000 2019
Emergency tree work today on Highway 20 in downtown Colusa between 10th and Bridge in advance of tonight's high winds. #PSPS @ChpWilliamspic.twitter.com/femC8fYVqQ,CaltransDist3,509080304,,#PSPS,Tue Oct 29 21:49:37 +0000 2019
Reminder if you encounter a flashing red or blacked out signal during this #PSPS. @CHP_Valleypic.twitter.com/v5R7tTqEUF,CaltransDist3,509080304,,#PSPS,Tue Oct 29 21:13:39 +0000 2019
Crews wrapping up work along Highway 65 and McGowan in Yuba County. All lanes are open to traffic.pic.twitter.com/Q8SPXKBsgF,CaltransDist3,509080304,,,Tue Oct 29 20:50:28 +0000 2019
ALL CLEARhttps://twitter.com/CaltransDist3/status/1189229458064117760 …,CaltransDist3,509080304,,,Tue Oct 29 18:08:36 +0000 2019
Traffic has been released.https://twitter.com/CaltransDist3/status/1189226196225146882 …,CaltransDist3,509080304,,,Tue Oct 29 18:08:23 +0000 2019
Update: the closure of McGowan undercrossingb continues on Hwy 65 .Caltrans is diverting traffic to Hwy 70 to continue traveling southbound direction. Still no ETO.pic.twitter.com/IimO8fLWYG,CaltransDist3,509080304,,,Tue Oct 29 17:16:12 +0000 2019
"Southbound I-5 near Seamas, lanes reduced due to crash. Expect slowdowns. @CHPSouthSacpic.twitter.com/mwwi7mGXX0",CaltransDist3,509080304,,,Tue Oct 29 17:16:12 +0000 2019
Holding traffic on eastbound 80 at Hirschdale Road for big rig recovery efforts. @CHP_Truckeepic.twitter.com/p6DG581DGT,CaltransDist3,509080304,,,Tue Oct 29 17:03:14 +0000 2019
#traffic Update : Full closure of southbound Hwy 65 due to flooding caused by pump failure. Caltrans on scene for repair No ETO.,CaltransDist3,509080304,,#traffic,Tue Oct 29 14:03:58 +0000 2019
#traffic CHP reports the #2 lane northbound and southbound hwy 65 at McGowan under crossing is closed due to flooding. Caltrans is on scene to repair pump.pic.twitter.com/E4sCmeHWnU,CaltransDist3,509080304,,#traffic #2,Tue Oct 29 12:59:34 +0000 2019
#traffic Caution Yuba County southbound Hwy 65 at McGowan under crossing the #2 lane is flooded due to pump not working. Caltrans Is in route to fix.pic.twitter.com/uKFH1SGQ0s,CaltransDist3,509080304,,#traffic #2,Tue Oct 29 12:21:42 +0000 2019
"Red Flag Warning for high winds tomorrow and Wednesday, per @NWSSacramento. Gusts up to 60 mph in some areas.pic.twitter.com/jorIGQaDh9",CaltransDist3,509080304,,,Mon Oct 28 22:21:13 +0000 2019
SAC5 construction work scheduled to begin for new Casilada (POC) pedestrian over crossing. More info at http://bit.ly/2WjxrQO @TheCityofSac @Steve4Sac @CHP_Valley @CHPSouthSac @SoLandParkAssn @LandParkCA @PocketCivics @CityofSacPW @SPDOutreachpic.twitter.com/zugDJ5yrXM,CaltransDist3,509080304,,,Mon Oct 28 20:44:23 +0000 2019
"Westbound motorists on Yolo I-80 can expect slow traffic near Mace Bl. A tree creating a hazard needs removal, closure of the #3 and 4 lanes are needed. ETO is set for about 2 p.m.",CaltransDist3,509080304,,#3,Mon Oct 28 19:50:42 +0000 2019
"UPDATE: Wood chips have been cleared and Highway 50 at the ""Y"" in @cityofslt is ALL CLEAR.pic.twitter.com/hidh3u8AME",CaltransDist3,509080304,,,Mon Oct 28 19:47:37 +0000 2019
"New Truckee River Bridge, Highway 89 realignment in Tahoe City now open to traffic! More info: http://bit.ly/2WmArw3 @USDOTFHWA @PlacerCA @TahoeCitypic.twitter.com/tZtibFAyzm",CaltransDist3,509080304,,,Mon Oct 28 18:43:36 +0000 2019
"Caltrans continues clean-up of wood chips from overturned big rig at the ""Y"" in @cityofslt. @SLakeTahoePDpic.twitter.com/jCLPjZYVW4",CaltransDist3,509080304,,,Mon Oct 28 18:31:56 +0000 2019
http://quickmap.dot.ca.gov is the best source for real-time highway information. Or download the free QuickMap app.,CaltransDist3,509080304,,,Mon Oct 28 18:25:32 +0000 2019
Traffic is now being blocked in both the eastbound and westbound directions to clear spilled wood chips from overturned big rig on U.S. 50/SR-89.https://twitter.com/CaltransDist3/status/1188849333661126658 …,CaltransDist3,509080304,,,Mon Oct 28 17:16:57 +0000 2019
#TrafficAlert: Emergency personnel are responding to an overturned truck at U.S. 50/SR-89. Traffic is still currently flowing in both directions.pic.twitter.com/nnCUJObpRj,CaltransDist3,509080304,,#TrafficAlert,Mon Oct 28 16:05:43 +0000 2019
The Paintersville Bridge is closed until 4 p.m. today for maintenance work. @CHP_Valley @CHPSouthSac @CaltransD4 @CaltransHQ @AsmFrazierhttps://twitter.com/CaltransDist3/status/1187391329740832768?s=20 …,CaltransDist3,509080304,,,Mon Oct 28 15:09:17 +0000 2019
ALL CLEAR. Lanes open in both directions.https://twitter.com/caltransdist3/status/1188611953708503040 …,CaltransDist3,509080304,,,Mon Oct 28 03:48:18 +0000 2019
The westbound lane has reopened and one-way traffic control is in place. No ETO for full opening.https://twitter.com/CaltransDist3/status/1188596753085321216 …,CaltransDist3,509080304,,,Mon Oct 28 00:22:27 +0000 2019
#TrafficAlert Downed power pole across State Route 70 in Yuba County at Olivehurst Avenue. Both directions of travel are closed. No ETO.,CaltransDist3,509080304,,#TrafficAlert,Mon Oct 28 00:16:40 +0000 2019
#TrafficAlert Downed power lines are blocking both directions of traffic on US-50 at Kyburz Drive in El Dorado county. Please use alternate route. No ETO.,CaltransDist3,509080304,,#TrafficAlert,Sun Oct 27 23:22:03 +0000 2019
ALL CLEAR! Roadway has been reopened to traffic.https://twitter.com/CaltransDist3/status/1188570264356786176 …,CaltransDist3,509080304,,,Sun Oct 27 23:15:47 +0000 2019
Grass fire on shoulder of EB US-50 at Mather Boulevard in Sacramento County. All lanes remain open though we advise motorists to use caution.,CaltransDist3,509080304,,,Sun Oct 27 22:41:06 +0000 2019
State Route 16 is still closed to westbound traffic at the junction of I-505 in Yolo County due to downed power lines. No ETO.https://twitter.com/CaltransDist3/status/1188501458573938688 …,CaltransDist3,509080304,,,Sun Oct 27 21:36:48 +0000 2019
State Route 16 in Yolo County the route is closed to westbound traffic at the junction of I-505 due to downed power lines. No ETO at this time.,CaltransDist3,509080304,,,Sun Oct 27 17:03:23 +0000 2019
The Gold Run Rest Areas on I-80 are currently closed due to #PSPS-related outages. No ETO.,CaltransDist3,509080304,,#PSPS,Sun Oct 27 04:21:25 +0000 2019
Anticipated power outages are expected starting this evening. Know what to do if a traffic signal is flashing red or not working.pic.twitter.com/s9Yg2rHm2W,CaltransDist3,509080304,,,Sun Oct 27 01:02:31 +0000 2019
Roadway clear at 3:18 p.m.,CaltransDist3,509080304,,,Sat Oct 26 23:04:22 +0000 2019
Caltrans Team in route to assist First Responders. NO ETO.,CaltransDist3,509080304,,,Sat Oct 26 20:59:51 +0000 2019
#traffic I-5 -Yolo Southbound traffic is reduced to 1 lane 6.5 mi south of Woodland /at County Road 22 due to a head-on traffic collision involving a vehicle and a big rig as a result of a wrong-way driver.pic.twitter.com/rlPsS3smpV,CaltransDist3,509080304,,#traffic,Sat Oct 26 20:58:11 +0000 2019
There are projects currently in the works to add HOV lanes on I-5 from Elk Grove to the 50 interchange and on 50 from Watt to the I-5 connector. A previous project added HOV lanes on I-80 from West Sac through Natomas to Watt.,CaltransDist3,509080304,,,Fri Oct 25 20:37:05 +0000 2019
SAC 5 Project continues roadwork along I-5 from Elk Grove to Richards Bl. Speed limit has been reduced in the construction zone to 55 mph. more at https://dot.ca.gov/caltrans-near-me/district-3/d3-news/d3-news-release-19-219e … @CaltransHQ @CHP_Valley @CHPSouthSac @TheCityofSac @CityofElkGrove @SacCountyCApic.twitter.com/hGhQgfgMYW,CaltransDist3,509080304,,,Fri Oct 25 16:03:39 +0000 2019
Slow traffic for Westbound SAC US50 just east of Stockton Bl. due to vehicle collision. Watch for first responders at the scene.,CaltransDist3,509080304,,,Fri Oct 25 15:21:21 +0000 2019
Slow traffic on Southbound SR51/Bus80 near H St. Watch for gravel spill from commercial vehicle. CT in route to location for clean-up. No ETO.,CaltransDist3,509080304,,,Fri Oct 25 14:52:03 +0000 2019
The I-80 Gold Run rest areas have reopened.https://twitter.com/CaltransDist3/status/1187163529838678016 …,CaltransDist3,509080304,,,Thu Oct 24 23:25:20 +0000 2019
"Traffic near the ""Y"" in @cityofslt is heavy today with lanes coned off for striping work on the Highway 50 Y to Trout Creek project. Contractor is pushing to finish the work this season before winter. Striping, driveway paving and electrical work continues. @TahoeRoadspic.twitter.com/HFqfNmNGCV",CaltransDist3,509080304,,,Thu Oct 24 21:29:04 +0000 2019
It was just replaced yesterday after being offline several months. We'll get it back on the map. Thanks,CaltransDist3,509080304,,,Thu Oct 24 18:55:16 +0000 2019
Wise words from your neighborhood Batman courtesy of @CHPSouthLake. Be safe this Halloween! https://www.facebook.com/CHPSouthLake/videos/531815007379425/UzpfSTI5MDkwNDgyMDk3NzcyNToyNDQyMDMwMTIyNTMxODQw/ …pic.twitter.com/EhwxosYX6P,CaltransDist3,509080304,,,Thu Oct 24 16:23:29 +0000 2019
SR160 Paintersville Bridge is closed for maintenance work until 4 p.m. today.pic.twitter.com/wMWDG7BWlG,CaltransDist3,509080304,,,Thu Oct 24 15:32:08 +0000 2019
HIGH WIND ADVISORY FOR SAC/YOLO COUNTIES IN AFFECT FOR I-5 & I-80 YOLO BYPASS AND CAUSEWAY AREAS. @CaltransHQ @CaltransD4 @CHP_Valley,CaltransDist3,509080304,,,Thu Oct 24 00:31:18 +0000 2019
The Gold Run Rest Areas on I-80 are currently closed due to #PSPS-related outages. Donner Summit Rest Areas are currently open. No ETO.,CaltransDist3,509080304,,#PSPS,Thu Oct 24 00:26:56 +0000 2019
ALL CLEARhttps://twitter.com/CaltransDist3/status/1187143489068228608 …,CaltransDist3,509080304,,,Wed Oct 23 23:57:44 +0000 2019
Some highways within District 3 are experiencing #PSPS-related signal outages. This is your safety reminder to use caution when approaching traffic signals and treat flashing or non-working signals as all-way stops.pic.twitter.com/L0oipAPOxF,CaltransDist3,509080304,,#PSPS,Wed Oct 23 23:52:53 +0000 2019
#TrafficAlert Major traffic backup on SR 65 in Yuba County as north- and southbound lanes are closed due to a vehicle collision. Motorists are being rerouted at Oakley Lane. No ETO.,CaltransDist3,509080304,,#TrafficAlert,Wed Oct 23 23:07:18 +0000 2019
Thanks to our electrical crew for getting Highway 50 traffic cameras back online in Placerville at Spring Street and @cityofslt at the Y intersection! Check out all Caltrans cameras statewide here: http://bit.ly/35WM6WC pic.twitter.com/oJ0MFs0drS,CaltransDist3,509080304,,,Wed Oct 23 19:28:15 +0000 2019
