Tweet,User,User_ID,Geo,HashTag,Date
#NapaValleyMarathon is tomorrow! ⁦ @napacountyfire⁩ ⁦ @NapaRegister⁩ ⁦ @CountyofNapa⁩ ⁦ @VisitNapaValley⁩ ⁦ @CHP_GoldenGate⁩ ⁦ @NapaSheriff⁩ #offtotheraces #pleasenorain https://www.facebook.com/1218474628176425/posts/2441212645902611?sfns=mo …,CHP_Napa,2951113182,,#NapaValleyMarathon #offtotheraces #pleasenorain,Sat Mar 02 20:46:04 +0000 2019
Dry Creek Rd near Wall Rd is slipping! Be aware if you head that way between ⁦ @CountyofNapa⁩ & #SonomaCounty. #slipage #northbay ⁦ @CHP_GoldenGate⁩ ⁦ @NapaRegister⁩ ⁦ @NapaSheriff⁩pic.twitter.com/bAwNY7bmQe,CHP_Napa,2951113182,,#SonomaCounty #slipage #northbay,Fri Mar 01 21:17:03 +0000 2019
TREE DOWN ON SILVERADO TRAIL Silverado Trail is closed from Zinfandel Ln to Pope St. No ETA for opening. @NapaRegister @StHelenaStar @napacountyfire @PGE4Me @ATT #chainsaw #treedownpic.twitter.com/NQtMBV1XnV,CHP_Napa,2951113182,,#chainsaw #treedownpic,Wed Feb 27 18:05:55 +0000 2019
Explorer Post Open House Tomorrow!! #Explorers ⁦ @CHP_GoldenGate⁩ ⁦ @VHS_Crushers⁩ ⁦ @NapaHigh⁩ ⁦ @ACWolves⁩ ⁦ @SVHSDragons⁩ ⁦ @NewTechHigh⁩ ⁦ @SHHSsaints⁩ ⁦ @CalistogaHigh⁩ https://www.facebook.com/1218474628176425/posts/2435133936510482?sfns=mo …,CHP_Napa,2951113182,,#Explorers,Wed Feb 27 00:42:05 +0000 2019
NAPA COUNTY OES: Storm and Road Closure Updates. Click link for information. http://nixle.us/ASDNS Reply with a friend's #to forward,CHP_Napa,2951113182,,#to,Tue Feb 26 23:50:12 +0000 2019
NAPA COUNTY OES: Oakville Cross Road closed from Napa River to Silverado Trail. Use alternate route. http://nixle.us/ASD8Q Reply with a friend's #to forward,CHP_Napa,2951113182,,#to,Tue Feb 26 19:33:38 +0000 2019
NAPA COUNTY OES: Road Closures. Click link for more information. http://nixle.us/ASD2E Reply with a friend's #to forward,CHP_Napa,2951113182,,#to,Tue Feb 26 17:15:16 +0000 2019
Flooding in Sonoma... ⁦ @KTVU⁩ ⁦ @sonomasheriff⁩ ⁦ @kron4news⁩ ⁦ @KPIXtv⁩ ⁦ @abc7newsbayarea⁩ ⁦ @nbcbayarea⁩ ⁦ @NapaRegister⁩ ⁦ @NorthBayNews⁩ ⁦ @SonomaNapaMarin⁩ https://www.facebook.com/1218474628176425/posts/2433896519967557?sfns=mo …,CHP_Napa,2951113182,,,Tue Feb 26 06:51:57 +0000 2019
TRAFFIC UPDATE Tree trimming done for today on SR-29 in St. Helena near CIA. Lots of #rain coming down here. #SlowDown @StHelenaCA @CaltransD4 @CIACulinary @napacountyfire @StHelenaStar @beringervyds,CHP_Napa,2951113182,,#rain #SlowDown,Mon Feb 25 19:41:16 +0000 2019
TRAFFIF ALERT Silverado Trail closed at Deer Park Rd to Lodi Ln due to power pole down from DUI crash early this morning. @PGE4Me is on scene. ETO is 3pm. One way traffic control today & tomorrow for tree trimming on SR-29 from Deer Park Rd to Pratt Ave until 3pm. @StHelenaCA,CHP_Napa,2951113182,,,Mon Feb 25 15:52:27 +0000 2019
"*COMMUTERS! This warning includes all of you traveling INTO Napa County! You’ve got to slow your roll and respect the change in roadway conditions! Otherwise, we’ll be hanging out, giving you what we call “Crash cards” and you’ll have to deal with insurance, tows, medics...pic.twitter.com/SGUs7EASWh",CHP_Napa,2951113182,,,Sun Feb 24 22:26:28 +0000 2019
NAPA CO PWD: Bale Lane at Silverado Trail to close 2/21-2/23 for emergency repair. Click link for more information.http://nixle.us/ARWLW,CHP_Napa,2951113182,,,Wed Feb 20 21:59:07 +0000 2019
"@CaltransD4 is working hard to clear SR-128 at the Lake Berryessa dam, near the Solano/Napa County line. Closure is at Markley Cove (Napa Co) & Pleasant Valley Rd (Yolo Co) Could be awhile... @CHP_GoldenGate @ChpSolano @NapaSheriff @SolanoSheriff #lakeberryessapic.twitter.com/dGU5Muq7GP",CHP_Napa,2951113182,,#lakeberryessapic,Sat Feb 16 18:59:38 +0000 2019
More #Snow in Mt. St. Helena this morning. We may see more this weekend with the cold weather coming our way. @CHP_GoldenGate @NapaSheriff @CaltransD4 #snowday #DriveSafe @WeeklyCali @Middletownpress @CTMiddletownPD @KTVU @kron4news @KPIXtv @nbcbayareapic.twitter.com/4ZJddJWmgT,CHP_Napa,2951113182,,#Snow #snowday #DriveSafe,Fri Feb 15 19:58:41 +0000 2019
NAPA COUNTY OES: Hwy 128 closed from Markey Cove Resort to Winters due to rock slide Expect delays. Use alternate route.http://nixle.us/ARFTY,CHP_Napa,2951113182,,,Thu Feb 14 23:58:31 +0000 2019
Lots of #water on road SR-121 and SR-12 in ⁦ @CountyofSonoma⁩ ⁦ @CAL_FIRE⁩ ⁦ @CaltransD4⁩ ⁦ @RaceSonoma⁩ ⁦ @CHP_GoldenGate⁩ ⁦ @CHPMarin⁩ ⁦ @CHPSantaRosa⁩ ⁦ @sonomanews⁩ ⁦ @SonomaNapaMarin⁩ ⁦ @NapaRegister⁩ https://www.facebook.com/1218474628176425/posts/2414578888565987?sfns=mo …,CHP_Napa,2951113182,,#water,Thu Feb 14 18:50:56 +0000 2019
Tree Down in Sonoma Solano Ave at Arkay Ct in #SonomaCounty. No one injured but will be a long wet clean up! @sonomasheriff @CHP_GoldenGate @sonoma_news @SonomaNapaMarin #RainyDay #hoodorniment #baddaypic.twitter.com/MSjZUw0gKI,CHP_Napa,2951113182,,#SonomaCounty #RainyDay #hoodorniment #baddaypic,Thu Feb 14 18:33:59 +0000 2019
Tree down. Silverado Trail near Pope St. Napa County Roads has northbound lane closed to remove tree for approx. 1 hour. @napacountyfire @NapaSheriff @StHelenaStar @napacountyfire @StHelenaCA,CHP_Napa,2951113182,,,Wed Feb 13 22:36:42 +0000 2019
Oakville Crossroad in Napa County has flooding in the westbound lane. Napa County Roads is aware. @napacountyfire @NapaSheriff @NapaRegister #flooding #Northbay #SlowDown @StHelenaStar,CHP_Napa,2951113182,,#flooding #Northbay #SlowDown,Wed Feb 13 22:31:50 +0000 2019
SR-121 @SR-12 is flooded...again! Too much water flowing south in Sonoma County. Take alternate routes. @CHP_GoldenGate @sonomasheriff @CaltransD4 @CALFIRE_PIO @sonomanews @CHPSantaRosa @CHPMarin #NorthBay #rainpic.twitter.com/dcwvG4r6F2,CHP_Napa,2951113182,,#NorthBay #rainpic,Wed Feb 13 18:26:36 +0000 2019
Snow in Napa?!? #Napa County is #blessed with #snow! Robert Lewis Stevenson Park in north Napa County looks like a #WinterWonderland. Please #SlowDown on SR-29 from #Calistoga to Lake County. @NapaSheriff @CaltransD4 @napacountyfire @WeeklyCali @LakeCountyCA @CHP_GoldenGatepic.twitter.com/AkmSU35YkF,CHP_Napa,2951113182,,#Napa #blessed #snow #WinterWonderland #SlowDown #Calistoga,Tue Feb 05 18:07:19 +0000 2019
"There’s Snow in the Hills! #Sonoma Valley hills are dusted with #Snow this morning. If you are driving in the area, #SlowDown ! @CHP_GoldenGate @sonomasheriff @CaltransD4 @CHPSantaRosa #Winterwatchpic.twitter.com/aZ0lwz8jr4",CHP_Napa,2951113182,,#Sonoma #Snow #SlowDown #Winterwatchpic,Tue Feb 05 17:57:26 +0000 2019
#Sharks and #Sheep in Sonoma? Nothing like a call to of sheep in roadway in #SonomaCounty this morning. Our officers and owners of sheep got them back home on Burndale Rd off of SR-121. #animals #BaaaaadBoys @CHP_GoldenGate @sonomasheriffpic.twitter.com/2kMKLOcW4p,CHP_Napa,2951113182,,#Sharks #Sheep #SonomaCounty #animals #BaaaaadBoys,Wed Jan 23 16:40:17 +0000 2019
Great work!https://twitter.com/320PIO/status/1086669738380427265 …,CHP_Napa,2951113182,,,Tue Jan 22 05:34:52 +0000 2019
FLOODING IN SONOMA COUNTY SR-121 is closed from Eighth Street East to SR-116 due to flooding. Avoid the area. Obey the closures. #floods @CHPSantaRosa @sonomasheriff @CHPMarin @sonomafireinfo @NorthBayNews,CHP_Napa,2951113182,,#floods,Thu Jan 17 03:24:34 +0000 2019
SR-121 closed from Ramal Rd to Napa Rd due to Traffic Collision. Traffic diverted to Ramal Rd in #Sonoma to Duhig Rd in #Napa. No estimate for opening. @NapaPD @CHPMarin @CHPSantaRosa @CHP_GoldenGate @sonomasheriff @CHP_Napa @NapaSheriff,CHP_Napa,2951113182,,#Sonoma #Napa,Thu Jan 17 00:01:58 +0000 2019
TRAFFIC ALERT!!! Major traffic delays on SR-121 at Napa Rd due to a traffic collision. Avoid the area. Use alternate routes. #DriveForTheConditions @CHP_GoldenGate @CHPSantaRosa @CHPMarin @sonomasheriff @NapaPD,CHP_Napa,2951113182,,#DriveForTheConditions,Wed Jan 16 23:53:22 +0000 2019
Here’s the result of the DUI crash that happened today on SR-221 that snarled traffic this evening... https://www.facebook.com/1218474628176425/posts/2327196430637567/ …,CHP_Napa,2951113182,,,Fri Dec 21 03:52:20 +0000 2018
TRAFFIC UPDATE SR-221 Northbound lanes are open. Only one lane of Southbound is closed. #DriveSafely,CHP_Napa,2951113182,,#DriveSafely,Fri Dec 21 01:43:56 +0000 2018
TRAFFIC ALERT SR-221 in Napa County is closed in both directions due to a 3 vehicle traffic collision. Use alternate routes. Will be #traffic delays in the area. @CHP_GoldenGate @napacountyfire @CaltransD4,CHP_Napa,2951113182,,#traffic,Fri Dec 21 01:34:58 +0000 2018
TRAFFIC ALERT!! Tree trimming and removal happening today thru Friday on SR-116 between Watmaugh Rd and Old Adobe Rd in Sonoma County. #Traffic delays during #daylight hours. @CHP_GoldenGate @CHPSantaRosa @CHP_Napa @PGE4Me @CaltransD4 @CHPMarin,CHP_Napa,2951113182,,#Traffic #daylight,Tue Dec 18 19:41:03 +0000 2018
TRAFFIC ADVISORY Avoid SR-116 near Watmaugh Rd in southern Sonoma County this week and next week. @PGE4Me is taking down trees. One lane traffic control is in effect during daylight hours. #TrafficAlert #traffic @CHP_GoldenGate @sonomasheriff @sonomafireinfo,CHP_Napa,2951113182,,#TrafficAlert #traffic,Wed Dec 05 19:32:44 +0000 2018
It’s #CHiPsForKids time!!!! #donate new unwrapped toys for all ages throughout #California during the next few weeks! The Toy Shop in #sonoma has a box to fill! Don’t forget to stop by and say hello to Victor the cat! #buylocal #christmaspic.twitter.com/ZJUrSlK2Ef,CHP_Napa,2951113182,,#CHiPsForKids #donate #California #sonoma #buylocal #christmaspic,Mon Nov 26 19:31:36 +0000 2018
@CHP_Napa with #NapaValleyCruisers @fostersfreeze in Napa today! #ChipsforKids Toy Drive until 3pm. #Ford #Chevy @CHP_GoldenGate https://www.facebook.com/1218474628176425/posts/2286175888072955/ …,CHP_Napa,2951113182,,#NapaValleyCruisers #ChipsforKids #Ford #Chevy,Sat Nov 24 20:03:42 +0000 2018
